Constant   Base   Exp.   Coeff.    Minimum Log10(P)      Index   String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
pi         11     -1/2   73/90     -1.6978827156700702   325     0.50410258490A219874A549307304192673909489A40802578976266094430080403856921875A4367679942811578AA39601635383572362525541AA3A0434142679082135791910502058573898756599205390320251662249A62489A2A255022A08334035A6A16656633A26802341832759279442A50679454058952A3751595811856896625074428043A31804964772707A3378A197A31A5315956109006112499998A1653074569041767A563A28AA8967273640A57772193871199025735162123A342A001615861187A69706393A94399412A624A87113855600264708966747838259865946122840A359814465820A320A6608865A4613A44943973A530128757903215000013295206986359375319058910760A10408629877002A5720A613606225800AAAA25721289827745335061582A5A03061062156A446512199002967A77017270A697A261A744A8161982974306928511632054A4A0976975670A0806A4764AA8938040263678116149A3361925279109667111160691944481359A386A8A908873917660A8A033101228286A6215154721905449AA010989104A9A98A62776A92522A0012072056653A24273A4419874A3478137419711420731357A1288277554630540286127370115A855A809770A05378464347133718969573179421236372A9800551644051
pi         11     -1/2   90/17     -1.6368867937639406   33      2.A945AA892010097490096A98210929404111928A58612A699A060544226364967018A76A2844457339058487954809866A4703834279A24017A20334A082AAA2686525A237027123A1A6125A100459712A64795A431436614552A3668910A72A4A0937588999097237822A940023810084A212910A6A16A456A45AA95A566378A42170044344168068349443738054645A7AA969007AA438753642779008654A25076802641801787A4595A6971617407A1A3A41A18249850420653A63147441159206746A1861223636017A12099313805740A18855AA0563084A44224858804807619A0A46303408537068668429A589655A41252071613A4008254A1211978368260886090580811107647191543AA847704084326189090365578368794623773945730615468A7428397761A3184747168A4428A461454A8A59247897128490222A466863676401425A24851724424A813A253545344368151444A2552002A3434956760AA30451174891706095A1527809819301628540492A9A4701169240407284A41A3254A639116226606186174425639308458A823627901563A713699654976774A310099059649A467A5116178869A239A0A264289783A6692782098A74A397841104385478307901082250640655927698A20331263AA7368134531A5505438361722847AA31553902AA0958
pi         11     -1/2   17/97     -0.9302497231244261   2010    0.10A6754A24A724A2855680869175643307837A484229877656A475A8620600575721682985103A648A1053A2401223A185102528121017475354731751902A9A15409934A70538243901A4379758058877A62AA3A2A89A112018A671A456A82909963A074198591171368565544A9907640AA6228505A5A36A6A616053212262704514409826AA51203768627306635A5343613A187841A6451473259AA64508A9677579593900307499611700884A8A75628747126442332125891915A1A061081414350A651601700753A319591A872666591882985671260138A8869731771368266615545926617903891878516109492818648348A2201969A3210643714A33586A67246071683A2A6174897289366622591144063A75A472950A8488969390318634A52244054620937494932171863092769317016257062224586739A008A36805811562604A3778969721001752525028319448819411A8699619278809686833610593A20503A8423815A96932423456727500A1132667A0265315A610542975030047829804A90220A39A3173216076A317453680A6884459894411811580213AA500A92951849AA7693A6531479390A84936680491A722505269965126777A62948537114A22481A48550790645195353431AA30082A9166398878642581483087942530AA4018778A38645777
pi         11     -1/2   97/80     -1.787003792295356    264     0.7585682450587AA1949544623881119358701979363A76597465888394875AA4085313132A8189396079A439A2401A575280A61064A06771365A6711A1180932694A3065133A4972773A6870728A8A4400A40054822A3105AA28121862316106930112718A1879117473262976612437474A32A554043309000A67213A8578A8310A47003333203A946A99A31053330996444470292907A140962815A15A5057A942459AA432957608A233974766885395165907A661A76073606028A72A865107A985A404039A87349317934624632638A92450170224924A9AA4313516A6500091756933280A26205915096142492A1346759598622931516470912785096931822701A4124431492355633990A100119A627A767A3720079179526219A21169822A96466061896647735469623682547652377A09789138179668A3744591564728A10382080326A194587455A84238476987543A890A388A018A1A4530439366449342438291A40081A8805233A21001405465257161233529527581230008364AA06854729141438131470049048AA73922626429A7A580A710A35A268846339646394626234607821752184806202859447166079952662685041999316568A08215A3814947509625A0A79502311165A5797A000675A674961859390AA4047A11432A1A83990531A281067516045492
pi         11     -1/2   63/172    -2.1253323482134956   120     0.23006361A2207106486442298363334803A6831247A53494354785573A304A00922514736044721499A19A1470099564473282887179782567464A827777038809657643A393905166054809788A730333958736A86203A295102031025514AA0964247A47648786380A8254363811852A1198A590871A09754971943481197A3811828927653A40294A74A30510292300054AA9562878562260508663A590A067A8632332501502075001A08829AAA305A631801821A9261A127323501750799AA18A1A37647982360254086A1A63598342895751460205420041220A69667997347382156049341A3814940A580A25A14817657A004099A95527384013A8187739A90036482977A2593A564A3044937AA729037291427643A73441936375191682438A91331006754A72225320A999301A14260648568A406370340A3207A7A4067A485A6901A27A70A7674AA690516141014425240A104A63A99568A2594A861342998076075678707542A132139961A275475998339A018A9017042148A887259A2787545987278345A81603969230739A9325300AAA253378A354A7710048714595046A5575512242932016081748399A3A14274091052057785A8976946314037303416497786A73741150A72284956484439945469659897670134A351322316077021A66701943A0A6310898391668
pi         11     -1/2   172/109   -1.418660041819654    4       0.987A6684401A833598A843947603774042307795723728849452609A84154A30895250897A2068A44252798153129339A8A04528002335554A6769808706446982871885287AA11814051176A60910881136640906771711876803984A25520691A5498516A848270603301757306933277428247A6A7734A56780A35976AA70091682A1888A95827767A3A216288792172039809253311A93515114540401A27365760835476077158926146602412A1A38A062886162113A83001A602135919457A26111949237A178051A1A5A00087276846684A22721625780A04A7428326471A4880A422114164A9708629A3956422324843294607282913502A510A187652A24067011950A19322A74A0966AA7801590596A03A66244A143056A41266298A64935755226449011038A9929A6A633A938AA013A382825A3535583790A2418039848A578A76924089087A052871A1846A20156A137119065A51A1649A28A5311A235A985845684642152A2681785351255400921007647897614184946358A9297A842039531078978688A7308A0244573599AA150709711514A098A567551A54070740785985A62631269858794A788A859A09350A64688824912393745877A7917181035A466212A9011622999221592363772526278087A7334AA631A1341898941A34A7741827A5916946512900206
pi         11     -1/2   109/155   -2.0827853703164503   0       0.4400946246AA5A046625883237336058277844393343122203644AA028903A04122315440402567696459A332289A29220020728A4226AA102234AA5637296786754A7336415473594A31102A998764747319923265444A642A6A3073AA4A692080718961142979724617289942058841A16939518657343A555261418260408894822081AA84030448878AA5300635010A591A648633A9A9050804715A709164168A673910AA89A2030960A6431947A7248728A105189520661628983572A68451A73307336054A2625418AAA3442259AA866497465912585A31A81215964219450104709262616883600881867282815631753778867610860A206A090549A41559118A1195886018989296329832927A36239193440AA30524A06A48235A8A9508104A6974043AA2A9A1A335A733991059269139904A04275A30552839793214829681A053546404691535A10783A5023749A16279159254785A6636AA94982231501AA95A064A8435201A41921AA021856066594216055A5A47898419A33862232209619A6217170384949670A6693AA011091998845419722813265489225761259944304A2A184A84446637249496A01903079334A423A912005927676269537143324943337917649945744553505946437265402877A254483897040411056733837746A3496A612350A920462A153
pi         11     -1/2   155/46    -1.2008997362689167   1046    1.9A03689299355201727A2685081254626369919966020530448909958526A4416757765438943277994A742AA57953A875921886451976A3658A6A2214A894791657486129199121A5434A7160234331364985A52A8538765909771612313A725A92405553A44252A486958773086A8A92418696876852991143528670A33115940954452A239045103923A046A437AA01555949804883A148441806868494700456923686860A1697543A4765714819799A50581503873416954405A5996865289777527218831626597A9986600422959445A2403629283199A958940A54138657108867AA780725515161A390A2A9816511A69A40735A582913172223325878A247205A156329A227183268482A582344079844894AA9A4688501723A0291550605725A465822987355904051757674A82097840AA2407261046065A463490500980888407635A37563093A86563104480A123784A8A1209400A0388A0633416225300420A21A4227501558A00084554808614823A01857068920125898131478741A764618A899344107939A88641A064A40808070285A050322908616071A3248102509A15310802630721A622621670321886076315663135A513822244257A475771A04A94AA3082094970437324954A27989025A37036071A99A502827935517541249821306564968469160070159
pi         11     -1/2   46/167    -1.0791568187871092   126     0.178932390A841A301625A350174992826753306A9668241786190470A59A236875690A74995669824A5364A17652606322133A6AA912A990A6AA21665A9019333217063521211093443915A3062535531009A6003A499985A469304973A725535860215832992A481612366213752013145A66747A1465027258756107A68462A194472A07348A6570425420A239611139230AA98284988168302A6506806A6363837063A8769142360A3028524254428862A44268A1386294990667A29A8737458975092A82A20803442318261510959316743103156689847741398405A9256393A00312A93925551A41300889A2500066864111312440A0A171947217260AA48318742079A4A35A5140812096A1A09491624804016382A4A878640A30095797401430A683A8A381821A22A968A41350083297847696406824A9546A3821630210172A1329314333502A30023A47455153693346319710654517110493700A148530A4528796856863127908803A174695A16804A286787308014A690696630243473181919667123A6295796081A401557298935690992406471139AA529033756687860A573A074A7283941281A762342619A12612821A02AA46508214A40565235582308448084310830937935A28269545102221498958531539808692A060901A102779139453556527386922905A05
pi         11     -1/2   196/75    -1.6328163616404023   2       1.5244A099A13A8822048A1295165817506288A772953287336745065130477365245689875A461171542525383303181091359820618503893345742547890A2460714430401977A689281600A8071716535520116606A57984760292328176A94A40A826A9661A0096724112736A0222838418772885653920526892AA508627A9048260659185A34480269778500582795AA915457229A588506867620169471AA6646207A16223315AA10076495947206A6888464369257488A430808430314880474103315971768022449300340460232A35A447A399527A30383A79A486302571132A430556281A98007A4894910978323550404623A76A5542550A657983761633229017279033555954229168184641005286A16111070093953005496368802578374710113547180848796479722286827A13A19973297965497A213A5409561A324A5232622132864675105339642339781A52162A04A9235741A485259A1175684373752524225142469968790319723823A4006580A692A900549493AA942129136A7930A4A26792358978184532A9139892152982A732349A517806690254446169170A9654583615245167877127581095537684124518470222A661790A71451793667567164368A1310A571299176824154452A49850A43779690477196966016A4961A754605A02696076
pi         11     -1/2   75/179    -1.801958760740756    1       0.26670239434167105AA805455469352187801174A25684A353A99A04175630362593A828903291165703058483A7887176870858127A728378978523342A607667682817272133A46694299126A21364206A63542872445966093543996A35634169980A0096992766697094A0845613901A1761453170895599485A4AA885932557292478AA46459092A0659037765156342A74838464749088941A52090205A882564459A2033207659785824678187173610A68A827545871442638A793479A541684713A26209759A37782047A4404092434A07A6A8404381297748A25A07152916352052445395189318228A63563015478041A80887785804630888899421348A13698A75686033587A4691115236615414A936A7554459462313210262186114079491100338443516133A16568293488878300307A9364238A3676AA443A0025A077478A4832907435A6101491878A610916886957270918772237A22A1305371A1185524337424589A8A05791834802A03452A138956374517220199A214A88370344861A7105522387978603691572A13555173AA86326A484386538A3A32693810A8472817397934309470A4616042A410698648421A654737270060036516904067A8A775720202A917688138445330283155A47202223999750319393470693774696337266553348617A3986
pi         11     -1/2   179/104   -1.6328163616404023   2       0.A75527923006024087476314818393538799967621A13816174780A971167743810AA06937696258946A445848358AA6041545613372A595835A119A65691762675740357509A481A00713A9707789298646156A1A058A047408747A926A759A564657615A60A3654919164161935758160A958556072863963233388864A37746975884289950498A0950A9A4A393196A65967748373A00595082735A184656115344222515934A33A4A9897A399803056A033752461598225883931235A520864917122661A104036A447A9A10371474632786662367561219A63A590432319A255382849A968635988082264291096790115100770433296373A18714700A38084920160A743367259396604A89022983167A17524147945835A90472244766A8399060954038168809845622A26137230384176AA15214696A47543A45165AA922242786928698A375418473678A985006394165A68880049891A873770730515885470980289125805352A38618129A352331680977937A356AA97204337251643026766A520A0384217A30067560351029254434367A5827A692219A1134907106887431636220778798164567921785A0675221A7579466347088075270959A359A91581750225759957255A036433780501863A30321995A034A3379A1877180A8587A026A24775717830521677104
pi         11     -1/2   104/133   -1.4977513539209093   519     0.49421AA9535756860A43040211762A4098200649A5715953104893A7A99985A199669032695960207A697234630740715926695553460970736A480526653AA3A85941A30587659272996576316228A5A897302243A883446A520224A705516455344A00253791592739250864517158AAA83493538206594736069208896495A1A235855629A1078538302517A61575A11325835A791A329455698614094642109779A7418193080142939049A72532A876953080705403793A5653A8660048642640923036557909628636320A769790270067986623148929121962274A6898181973310A72A1A60A5810A72847895900978882498240755A783313381803262A72599996A383A54427160A569602770A6406A804097180368058057874A70415933A15A114874A559586523964720A7146361578A68A4A11A72179A33891A578410117060264004125686A48398175122959854387031320A11237472A53426A27A546726373669939230A8656393152A54827697A02A1355889A38287484310851187A27453998A06558013189003349201513210009855A04203910205546145714345215116964537394636838711780986942A24283769271501150327178A863653652988920346983A4AA456612012812A58A4379AA144312863234477741266602A73A803423270283865073872
pi         11     -1/2   133/29    -2.105136310699065    1395    2.650A49720A721018921479A0218229A47235174787126A2234034224050200836721A82A23760153686414A422039A23A7A392748428A357961A179567A1573825940162A9101690A2113A9454238A00643600879593729266A5003A55A31705694A5475190468626530056138A558525026409361795036188573591168386262264A4A480013A425114378376546A1401633242A17775A90764A048AA4187855333A24021485A164184645875215880A73083645929A08867507638641782643759A747798AA0166801A5768933503236550A82A3086748125436A838563AA8167446381A15199A84233760939108106827422634A284AA7032A23137766A5991755837791921893655625704157301570410043351483A80250978305A92545830718621053246A9A00577446051959998264349AA84830377972100A25AA2A725A125309839651175456666225103A43671640A990A74662333531710366083808201211759A7743843656601308409182A4A246141449387733733646052304A1068248910491999A33A916A10253116672275423A184A06177A9545751498232A9618110099253798652534391A96807730AA837211999113757310A12124563A519033757644221086103AA336549688083668283351960A819885A38A48382A420377A37793546160AA193A2876A39
pi         11     -1/2   29/128    -1.267531808453379    80      0.1451524102125155900A5118A4161328425639941578A76496242252268274272A33650AA2686A21777302556295857517648030215A636468310A77482A45842961A9A470758972669185350689579097061A4AA85939253524401015A7359775A9A6249859549A544288A6A40044126A9002A810A6A732577769473327912A2673766610507A497A8A978147982908099645354A3746A00013580166A161497943721AA4668A6868A5527A61713491725462464A407365957897102760A34330336301213AA16380860A9396308A2582887218A77310453AA3874694029857A88A8933405649753278644021A79109651680A20786508195316203158756A9356827486651500259A92414A15A1559297A91A39279707485855659607648498A737079308523165035A719A67A166206525A666A3381878608A9074AA14687382945310009209532A6A527060366369326224A885A4570278865494796293875A4461553109811001074A9A52636710182253784064608A76932049427A17021942A44810930521286922181580931811459709707227601052723343043A49354141A293509364014363321862520A9261822AA45021100699619558A271380087734812681245694073878152873296A63641302597A1902A3078881400494018AA0AA6A546379A2010848729212187861
pi         11     -1/2   169/70    -1.5094140708607389   505     1.3A8A7A604509A971816062403473142775969A1593A6A296288566A0219099546918151983041A384725982630268901A81934AA210643A1261417565A64661671657A410282A5A2793A404143802558181863264894533984465634983057857033A69001242707857047901096368682754A9271582A2A597585782071A5A525A5416646002634674633037581394937637115491702255748631134528A0925679775657228863461569394116014892702906803325AA0936292A36360419748896622277766195162987715417A8974A9951208191300896198398A5481041739694990512156A720435A62263AAA537622A4425018A87AA06621111397869338421152957729119005960654629032762261A852026560788389871467A716251580598A72A23520583345891634460267A513385851709422915910208A670136936860A4884947AA0160397A9026929A262302AA0453729722A8A6A222534A7409769419521A491A5556988179878221739780777054A693815A59827341460019A0464785A52111059525A06A861447458524471635368A29527AA9897409666A87A1852146198031182A006084181A1508854688760850181A712470A103AA357A13362178060292631440AA52764451339A783408162764A7095530997258188924832210A57891968714237784
pi         11     -1/2   70/181    -2.843351445898981    1       0.244465574895888272239800936A3238879344811438017058008A40583306A61890803264045582602325967A03A5365809002222974492550765365A075A2367620526376459846519244351324331431069AA479661240239618834522852A26904250236101A6872349A566577A385A9A85788581463301391465282321124763A48761886982A68408484642A71A9380502A5453A29A370998142A81556748303366A3140688243845487697533A9799177355A8075299687509347A5152494633868708726087368AA910528299A134874A200738223441791420672909A228491739A8A93511A8A49804846A948321845481402A99144260A1A29458A87670AA6734542A0AA09881726380775197589427A53501003453A698AA4634145A321994870934944A530132065814A9096712880964854329388202483A9A0466722A474A95137895762A05A02221529929972A642612936889418771020989A11A657732A81050775274736163663352543242998A51094832A2A20A18003673211A117746412979808143674462791A97408527673681475489470896966896A36A41817500A133679417A122135119588584887377A15518351257346A5661944564415053535221430A323740506844174570A284657A21A57507AA7A626320916835969030137287615A2615A896779
pi         11     -1/2   181/111   -2.5527868839131647   3       0.A135552486935873117923A3063878686265609AA46A4722A8240A4536A4388183382860672449475891A064172516A1752047885364AA57A88582254148A12127158A8459284A95A6AA062717A95A128A3155365A91A66699067215892835947545A561414750409915896571300A1339007AA986314492784080145A20543A3570104857250907159479107213050A8914AA358733860875771A0702A0282742341779891453841252A89204A864149040357915931A52A26371734004799A95A6838522292128824A86A279833834A407139734277A57885143535688918A96072498164923A422399A422037A9933015418A4588521A5093385536A4418485A4A679013187235730690548586A305A7665145933780A97A2A1A335758125118543AA313A36409A1A9861031A59176415668803420A480A229423A88A06A73A003606195A91A8655293938A5A5260349724A984920A1853A605955555995A5A30A43280047A5828A098190A70193690A607668331567010109A89403495654695A8541707A36A1A97AA40377769A35814A0623381238565169707AA7896277669233174621A08512A791A7454492A402A184A841536894205A25572418346370042358A842475814206364835178886797956800698A61124549A073988851A8630168051843169276663A5931117A58286
pi         11     -1/2   111/152   -1.9602049546584266   15      0.45942132A6191473338305395A57224607668955150AA505596AA9800A351A4424419A0232388A030520A525263125010721A7213647794137763374A7339173459A63091755051560842849A245A2276AA9678449A765A862A420488A92267782076A1A00A523593A451A39A1203AA62191502A65805114732417022069312072250A8391930A710A10071A48679360747369572499A9089A825602A737A309346243A0A2265491938978776451A7A960A20708740433727473A0A3A88327068690714162A3273A1813070A09554A6A54258A6569362473A270854A5AA0601514161A373A83A86206678A85A245560412745A2A9A6970AA609A710729797A15A882942463A7930276212673A694497A4A4290192043170363289403684584445634768A030026619A88922210270091368377A55802048A857A65544215AA24724520767517948580A10343812A5052799532AA454547571141921691961A8335826057139718A81A435813939442593A441841812048048436364156645976758A5A6327A64725A5640586587496527A4989274895040317A55498784A7A15200304376A6167A8353A5144177403A762825A70543953656A9A54239967857124079128077077005144758230A43525272AA230210164530725513732373706942431013A1A02806253950303A32A80361658
pi         11     -1/2   152/41    -1.801958760740756    1       2.100A60617A96745A3A894A26405452499942492981A56367682226561153A6149614191538470A0654027AA2A772982912A7358472239416A32A3088876565994130A4293473757892182A55517A06786A73019A59A3844020792448037A74223A78404A2140229539489416841065A7302A233229A75912A5074638308968A109227589136A4566A38AA827855823A91283A872460298607788A705182A92574058A6336A38930762109A061091176A9158977172554A4952620282A84A720232660943A0869815060AA9930659AAA647981058158AA876865215645318AA277A68100245A167905282A78532892A74760380454166584508658683615966056297028133A5730AA92089A8517112269934740836570269213444A7087462A795335649377901591275237955370383711A7979394A370A241174941643530534867185592660289592416367921169882345940012427318411025638207139183889239239430499837075367296788A51990256A3A0074A001A571002708474933718A446730928898370196A763048997410A38A67289968A635A8A7808117400471295072A91190737126443580A2969377903362647978632309A38528AA55A90468409163114462A6A593A78258AAA3089264A8A2A5A57AA444835A02463592707574805A23A30872035A8691777A0
pi         11     -1/2   41/135    -2.758622573535747    308     0.19807579815469279021982780596016400923677666081425811A8174897951324304405657606250116A25935336899830816134034488A0535809781A559567203100AA63919979459660AA122790330A6A19668693A65A567085516177735395305503376159A9A7597108601A72624692453355748351734033081111A3A981A2582604191212388981858312476A28411401046022629966666856642530A72155123774A3799702A550119693A39041A368578A06337403219769224A009344178A5A377927693895881799855A651342A93045051476A4A23A92219A2012026A319A65854559691487920935AAA640865126306861AA6A257731A02188A45A736097888646A888085004063011985682A40796A8337277445729535870409195897989412104742138579431094A90205980661A9419940123A2779173793302342850716826631A1956422692796368A74300A93827344615A5A75448447A1998234A64776633AA9915A94902A9752239468A85487539338442157258AA39193A720854518153399471A2381404AA997A040765855936650537A6936098255710251AA9717205A48A7A9872542939208A2562813468A7030812865361A235967699102A566495A445614512157A1132701303687999200382604253A14A2A339705171224A18777715950705A6376
pi         11     -1/2   135/94    -2.39606605103016     712     0.8A052184015400061179A2284026290434A8766839A932979202A21917993812234905581891734552115624007215195823479566591475150917305016673986282A040A2390105A144540764A00891A7913513A041810939812492438247327522701954854291A395676325028643A9679860A6748550331A317A04A74A9239141AA9A44507243211611A2717935499667706A1646A755A4A5005345A5A1994313318A219064269530695212733172709741A206572397763A8A7876464370A372763190300402A422A1895758822718548A607AA94AA2783563086174009009857A577556193993883A45388438084A895A7635A723397259731A129428989742261424A0365787345023279207474869772568010197087745229432742239210A99671190427A057289665472A2472286A0A141266477420460505282694224598751A0A1398961A8108493854470A1855136422233803746579174370A4A63565555571A720A80034328768744298201AAA077814AA31157A98763904A59195336411508A9276A47752577392228810368A3A2A908139375826800A60A449A08580399520817833A9AA91669241982069A46482101639A4754071A777287386323821183493470A903AA577A2009A2368126259A8035247347208AA56919A274326365904A3616A6A42A5089AA8283
pi         11     -1/2   94/147    -3.3331516402756685   904     0.3A721073473191547220A4959773683815809261A4578655A08159A249924001221114182A8126A7832A68552201172584593277A117144685217A11533134A24181486A668514A829481433217A4403969482832206A10A93837A891A773A91957A39A3A895A74A0A53397005850A403A466009142710A99177394171008857100A456018576137410A1733A4386242347549434210097281325621383A792069A8453241673A637901460809869584283A3520179477801548A810611A356465316825826A811049775569749764A180516A083886801627741A20516456A50AA5323232209A0215532772A231335465322008833A44215122042A46566420653562041076831663976640001A134608786066455A6778A984975770278046304601176015465249A97689101236673557273297A6686471051A2A2822A959303874022A666988158A7833359A20481991414459940152441957301A34795666171608692493445766A868779137219160869261AA476097113784A44522459062882159A270426839A55047255A201637642151988A2224339362377686A757125100311282364182941965037829084555905879857969127987A5A131A313A8364A22222216A09736A0A8416893A4910462456915195318827229986075421606188450459685A74A52A53A966532A181
pi         11     -1/2   147/53    -1.9211347759563844   2136    1.62387082539177A7A812A518865635476134942060199500049394987415659177706475623138433881439420908998963714653528277A3171445A081A468874010217319917916243A73A92996805AA965A140977486790569504222646364A310454338296066A825779A98AA423153834501A27773155423484926583514017192133945934662A00A78A75A6913007900548146A7A5693A7AA344059080A83221019436A428A33945A8860577364285791686688A677597153074A61319206580A1337092900A7013A30541269666085100A170333A32215608007899337A789825338A37976A744557726780983A108414222974129272845A11657A9523A173A62008678333697531966649090A3A6288363A160094111985033868A58681A17618114A90A2456794A05172A2783532A08428950451345706A4397899372907737323829776010662464379970A029156A794505313395038994338645954218814362312937334088A3842941688276622520A700070889831295447643745096183708A27644A15858649592254A03A449524113A81970125638A8A710656A2A880677992672AA901946354011120546812548116AA03522231A6829073006362A46504328379603060250991018138227504032110847183413055A74A17952935434133963946406138727A596
pi         11     -1/2   53/118    -0.6278678113157723   34      0.28731531879234063A680810594515A3464495445950264A3A74325608381647A3680A8A207780130353AA4942AA337049046421727735262879745079A2536976AA87400500266001901627A78065955696897698767205316753388A7807A978748A26223216855748058AA537281A72419066985002458445031569673071214A73718686775089326299455A515517178079A78372940171A21378261070A9402127715217A986A120092611208149234128A15956062170986311A7A13A6445025729A6234A0227359A81456A7854868883AA7492989A27766475984694633A68881626281279A04445796A8938A146173418814323A63254683632826265278784438499493700A9771215601739277A1A02AAA10773667A4520A4926AA9254611A10936733AA8146781432665918174A63781041AA97404009333581519A83007401572A80170A73A6516665064630774379120273448585390488125218601577AA5087A253903A170359A317185A3351884A018536392945135278A262A111325962627000348509A33328125A77034154677A31706169743730823A98914802875464A77A2A870927348854124913442A866A755874305316A802380672833923480A74523827215A4053026610196A81A17067584653609A65366151255A58125281517647961704A8146395966
pi         11     -1/2   118/65    -0.9549505384119109   1892    1.02A2691586090646988A8145502180998752118657003A13A88947455A4321345628338621871301272A6536364050488411637894A70638A47362854688A845871300115A3944320916577A43387A49A3115059136A1835059754482532AA9234222411182894649864AA8959A3447046080987419768186876375534580749240A470368553552032A4724080909978896A58A1276A31011A6889342A63747672137622AA512316249A5A58648739304A98908835768954682262137A56393934A335A519915884AA303A3893A057635648145831987711224487763A7A56A7727A3382873814427886627519328585A174557056660357195793342437A585509A8A626188566003498A66672925790074A279622170459A892606794A7411109713211A2571A84A99543900394197A9199226657679A8139505108141030570326A170420AA649A593784A52794154591720A264101316767868813784A9687066A3A4939643132099375003517A99246811084285273723052167979831819A184057A8549249632A393636365499085A756098666A268552A73145457052519213818846436057083544A2209432796552645130141371A929800021628598A40A98662544893295543A36A102A33780A2253A2558715A547A8718A6514401875362406A2695956002767AA088468559
pi         11     -1/2   12/79     -1.4052274589278504   645     0.0A408024301174500441341448141A0198200199A1201698280A42570442120747027988703970665002231434567008144016741652366363A8323608880500193521074560388403691295994A6111502914836A33422A3A996313601040A17A1350878541A949143A92A2464A27568867517283AAA36065908644A751666156757438872206028239A50A0576001A588453518652174360AA7784435122572331248066A8533987A36024367804793822336358836A88565406708040619865607997889282A71150A5257A194418A20017940865317653276033111568A36A5A9676770353713A704A22330AA110318401402024AA324741A96697127176245821192A11A1511765120A10393301514359563633A6570109210A5308A9210A70747521485022483996141261332568649A1794434A49781701554A9802A40524144445828531303A148073460627164005916582832A9134617183A7AA985A486329A67093018A5069982214327981646415A180776568065344919497481A773196A259A4A79173481850067040698A279661285531116AA224878452725971280A440A87A92724016A322469650304979211659289A38A67AA65620A13A43245322596A984275943A72443553035647A52632707002681823679914093021074880880632256439308500078A585A072
pi         11     -1/2   79/67     -1.0758996368263154   127     0.7354835786488572624693539135026078A824876019246304533754614665987A926781025757084976725086A0872A262437602A107962987256926A5A12A99937673A902AA57A7832792A798849985914169625013174832526012771A3539964624715189484813335641A417A6757151852366796013624796356251585191067274349052392210967028284482AA37141110013940646393175710A326839829655746550124A2A6285481106A744421384370A94064328382A5472451390A6588298376A4A8281663A0564693A522159170755A98553280423986AA3A2144A4359474807A3180734A6949566626795726696AA860A110511523A72112698A5634662AA63143446AA0496996385615875A269027044A9396139887597093514871A69210744A68910A5A07121A9A5152A4805366675829AA086707531877A25814345A376232285095671218431116A629300167824A1115A574A236957839932017764778A377285A3599390690413945857172570160748044255151758307597696116AA963035328469537289316421494861978A4398810013641974792263486A13546387805426535471A9026924470A95431922526A1912961969652707A45525074548602336621871145179A0234420012AA5978755052931A32328988A53998AA8601847541007A01835
pi         11     -1/2   67/122    -1.512270499459641    3       0.34544375A1832153704320361A3789979089313453621995385503034A02984345A06364683055231871263A5959629574A09308707A3783A5A6913946251439A188828A6800A1986530502940979A143116A07682436247791606369544976A0522480383258180A253AA8A71287165846246413263407068234895716157441281788128948A16407408128406020592848649505627A70584348413719889333AA69974305AA17217840493A640262894086521340789281651001121819A0649394A13A8030988423705A100849891134A2AA54919A49596102856999391080555680782500A1701A776517478751518734392010730763A314A966771857401563A932163462216175A37A5085A15935670274AA548A353669862244A690519261A948A6317A9A3824240A64030A782790368773012091747504617A873164A87574143AA06705A0228145612A71149878870A992414203A68A05535484922140411670411967616AAA04099285833399598153029278726147560893A5A11992057597606251810539177828043442383371472854910821071172044359784A701A962528A0AA73309A995460127009690242AA60345533A32723526597A09049716071562862840212752419A513300257338735792547844882A67405A21549A307708751291693432305A5919367
pi         11     -1/2   153/98    -3.3331516402756685   904     0.97642005221974968179A19002A83305202119845777459666864259794334A36A244273576069983128796A1A31A98A04567A19042A7445A368711666873A7624085986A9108508835A52A4840361790617425683618109832A1708153184950281070159338A19076310464169412979062A66534A3470667996437A52331295333A0AA2015321A00876A53358564478620615621390590304A4712567998079424A06622523A36183699960403597184583A334035068259A42A7746995553982334640A276718707481322935A746AA77319414130067834A2251A7191453212105607436000080705530643782639128A331A6654106561768797645A188310848058335537A91404913929678987A104A0548A4402775831883246073740280735932908740502667300811A43787358184290AAA521931102168329195327009501796261422280601743113177361202007140877AAA97A96861694537AA26897050279917A7753A3A6A3724003075967A5410A4400958546487739276529A397300911305914043869046410631085A73A784403613729414044388440268A3A68353A873896635750328573814341740954141480AA671585A830A416407546666665229313790119A4A02A04849696A1065726786615664150968A90A8107784768868569713364606263185354
